API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Tue Dec 31 00:51:56 2024 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Mars Barycenter (4)             {source: DE441}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2031-Jun-01 00:00:00.0000 TDB
Stop  time      : A.D. 2032-Feb-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2463069.500000000, A.D. 2031-Jul-22 00:00:00.0000, -2.038275982534298E+07, -2.182585119157904E+08, -4.073423842269868E+06,  2.503224376424659E+01, -1.362148166708346E-01, -6.164619680077622E-01,
2463070.500000000, A.D. 2031-Jul-23 00:00:00.0000, -1.821906544893020E+07, -2.182600298525230E+08, -4.126493546259955E+06,  2.505289084688811E+01,  1.011778113815649E-01, -6.119919013628397E-01,
2463071.500000000, A.D. 2031-Jul-24 00:00:00.0000, -1.605368673040726E+07, -2.182410113597030E+08, -4.179174057377815E+06,  2.507123087340566E+01,  3.391617586576361E-01, -6.074528959381551E-01,
2463072.500000000, A.D. 2031-Jul-25 00:00:00.0000, -1.388682359051006E+07, -2.182014063206431E+08, -4.231459425226524E+06,  2.508725019478183E+01,  5.777144454259560E-01, -6.028450904882148E-01,
2463073.500000000, A.D. 2031-Jul-26 00:00:00.0000, -1.171867712046236E+07, -2.181411665824396E+08, -4.283343711882994E+06,  2.510093536647226E+01,  8.168129935845599E-01, -5.981686350296391E-01,
2463074.500000000, A.D. 2031-Jul-27 00:00:00.0000, -9.549449564032510E+06, -2.180602459817186E+08, -4.334820992877215E+06,  2.511227315482232E+01,  1.056434227448908E+00, -5.934236909826969E-01,
2463075.500000000, A.D. 2031-Jul-28 00:00:00.0000, -7.379344299033655E+06, -2.179586003703078E+08, -4.385885358183593E+06,  2.512125054353037E+01,  1.296554674675456E+00, -5.886104313111329E-01,
2463076.500000000, A.D. 2031-Jul-29 00:00:00.0000, -5.208565818263642E+06, -2.178361876408239E+08, -4.436530913224220E+06,  2.512785474015535E+01,  1.537150567323456E+00, -5.837290406601696E-01,
2463077.500000000, A.D. 2031-Jul-30 00:00:00.0000, -3.037319709880823E+06, -2.176929677521601E+08, -4.486751779884115E+06,  2.513207318266583E+01,  1.778197843057535E+00, -5.787797154925496E-01,
2463078.500000000, A.D. 2031-Jul-31 00:00:00.0000, -8.658126372123286E+05, -2.175289027548658E+08, -4.536542097537994E+06,  2.513389354602811E+01,  2.019672146493560E+00, -5.737626642225019E-01,
